NOMBRE EXPEDIENTE,UAA,SERIE,SUB-SERIE,NIVEL,VALOR,ENCONTRADO
0020_2026000268_6150,6150_ESC_QUIMICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000270_7983,6150_ESC_QUIMICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000282_9129,6150_ESC_QUIMICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000298_6150,6150_ESC_QUIMICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000303_6150,6150_ESC_QUIMICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0018_2026000111_7983,6150_ESC_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002138_7025,6150_ESC_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002265_7025,6150_ESC_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002299_7025,6150_ESC_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002320_7025,6150_ESC_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002402_7871,6150_ESC_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002427_7983,6150_ESC_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002478_9260,6150_ESC_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002493_7025,6150_ESC_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002300_7087,6210_DEC_FAC_CIENCIAS_HUMANAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0019_2026000089_7087,6210_DEC_FAC_CIENCIAS_HUMANAS,C09_CONTRATOS,C09.12_ORDEN_TRABAJO,NAVEGACION,C09.12_ORDEN_TRABAJO,False
0020_2026000355_7061,6212_INSTITUTO_LENGUAS,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0018_2026002487_9109,6220_ESC_ARTES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002488_9109,6220_ESC_ARTES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002491_9109,6220_ESC_ARTES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002844_9109,6220_ESC_ARTES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002426_9127,6230_ESC_DERECHO_CIENCIA_POLITICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002492_9127,6230_ESC_DERECHO_CIENCIA_POLITICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026001169_7003,6250_ESC_EDUCACION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002087_7233,6250_ESC_EDUCACION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002090_7003,6250_ESC_EDUCACION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002143_7233,6250_ESC_EDUCACION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002460_7233,6250_ESC_EDUCACION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002486_7003,6250_ESC_EDUCACION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002500_7003,6250_ESC_EDUCACION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002519_7233,6250_ESC_EDUCACION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002520_7233,6250_ESC_EDUCACION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002283_7801,6260_ESC_HISTORIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002403_9285,6280_ESC_TRABAJO_SOCIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002407_9285,6280_ESC_TRABAJO_SOCIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002437_9285,6280_ESC_TRABAJO_SOCIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002458_9285,6280_ESC_TRABAJO_SOCIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002468_9285,6280_ESC_TRABAJO_SOCIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002477_9285,6280_ESC_TRABAJO_SOCIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002483_9285,6280_ESC_TRABAJO_SOCIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002484_9285,6280_ESC_TRABAJO_SOCIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002512_9285,6280_ESC_TRABAJO_SOCIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0020_2026000293_7081,6290_DPTO_EDUCACION_FISICA_DEPORTES,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000311_7081,6290_DPTO_EDUCACION_FISICA_DEPORTES,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000368_6290,6290_DPTO_EDUCACION_FISICA_DEPORTES,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0018_2026000352_9769,6290_DPTO_EDUCACION_FISICA_DEPORTES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026000382_9769,6290_DPTO_EDUCACION_FISICA_DEPORTES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026000852_9769,6290_DPTO_EDUCACION_FISICA_DEPORTES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002291_9769,6290_DPTO_EDUCACION_FISICA_DEPORTES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002319_9769,6290_DPTO_EDUCACION_FISICA_DEPORTES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0020_2026000315_7854,6410_DEC_FAC_ING_FISICO_QUIMICAS,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000350_7854,6410_DEC_FAC_ING_FISICO_QUIMICAS,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0018_2026002342_7094,6410_DEC_FAC_ING_FISICO_QUIMICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002349_7854,6410_DEC_FAC_ING_FISICO_QUIMICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002405_7854,6410_DEC_FAC_ING_FISICO_QUIMICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002465_7854,6410_DEC_FAC_ING_FISICO_QUIMICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0019_2026000113_7854,6410_DEC_FAC_ING_FISICO_QUIMICAS,C09_CONTRATOS,C09.12_ORDEN_TRABAJO,NAVEGACION,C09.12_ORDEN_TRABAJO,False
0234_2026010045_6430,6430_ESC_ING_METALUR_CIENCIAS_MATERIALES,C09_CONTRATOS,C09.10_ORDEN_PAGO,NAVEGACION,C09.10_ORDEN_PAGO,False
0018_2026002338_7016,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002388_7016,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002393_7016,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002400_7016,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002401_7016,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002415_7442,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002425_9280,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002439_9280,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002473_7442,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002474_7016,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002475_7016,6440_ESC_ING_PETROLEOS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026001435_7021,6450_ESC_ING_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002387_9174,6450_ESC_ING_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002408_7021,6450_ESC_ING_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002485_9174,6450_ESC_ING_QUIMICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002428_7093,6510_DEC_FAC_ING_FISICOMECANICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002289_7048,6520_ESC_DISENO_INDUSTRIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002365_9291,6520_ESC_DISENO_INDUSTRIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002395_9291,6520_ESC_DISENO_INDUSTRIAL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002237_7916,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002238_7916,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002282_7068,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002332_7820,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002420_7068,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002438_7916,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002467 _7916,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002469,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002489_7916,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
18_2026002420_7068,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
18_2026002440_7068,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
18_2026002441_7068,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
18_2026002447_7749,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
18_2026002459_7068,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
18_2026002463_7068,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
18_2026002482_7068,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
18_2026002518,6530_ESC_ESTUDIOS_INDUST_EMPRESARIALES,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0020_2026000011_7912,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000028_7912,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000301_7970,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000307_7970,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0270_2026000715_1468,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0018_2026001591_7912,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002296_9398,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002362_9318,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002379_7912,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002394_9398,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002404_7730,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002431_9398,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0019_2026000034_7912,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.12_ORDEN_TRABAJO,NAVEGACION,C09.12_ORDEN_TRABAJO,False
0450_2026000012_7912,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.17_ORDEN_CONSULTORIA,NAVEGACION,C09.17_ORDEN_CONSULTORIA,False
0450_2026000085_7912,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.17_ORDEN_CONSULTORIA,NAVEGACION,C09.17_ORDEN_CONSULTORIA,False
0450_2026000086_7912,6540_ESC_ING_CIVIL,C09_CONTRATOS,C09.17_ORDEN_CONSULTORIA,NAVEGACION,C09.17_ORDEN_CONSULTORIA,False
0020_2026000302_7019,6550_E3T,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0018_2026002466_9124,6550_E3T,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0020_2026000318_7017,6560_ESC_ING_MECANICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000335_7017,6560_ESC_ING_MECANICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0018_2026002416_7849,6560_ESC_ING_MECANICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002471_7849,6560_ESC_ING_MECANICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002495_7849,6560_ESC_ING_MECANICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002516_7849,6560_ESC_ING_MECANICA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002391_7064,6810_DEC_FAC_SALUD,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002464_7064,6810_DEC_FAC_SALUD,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002352_7606,6812_PROINAPSA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002263_7069,6820_ESC_MICROBIOLOGIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002335_7009,6820_ESC_MICROBIOLOGIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002410_9256,6820_ESC_MICROBIOLOGIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0270_2026000738_6820,6820_ESC_MICROBIOLOGIA,C09_CONTRATOS,C09._CONTRATO_GENERAL,NAVEGACION,C09._CONTRATO_GENERAL,False
0020_2026000342_7810,6830_ESC_ENFERMERIA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0018_2026002409_7810,6830_ESC_ENFERMERIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002430_7810,6830_ESC_ENFERMERIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002456_7810,6830_ESC_ENFERMERIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002479_7810,6830_ESC_ENFERMERIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002496_7810,6830_ESC_ENFERMERIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0020_2026000319_7038,6850_ESC_NUTRICION_DIETETICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
20_2026000341,6860_ESC_MEDICINA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
20_2026000359,6860_ESC_MEDICINA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000232_7841,6861_DPTO_CIENCIAS_BASICAS,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000321_7841,6861_DPTO_CIENCIAS_BASICAS,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000337_6861,6861_DPTO_CIENCIAS_BASICAS,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000338_6861,6861_DPTO_CIENCIAS_BASICAS,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0018_2026002328_6863,6863_DPTO_GINECOBSTETRICIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_20260810_6863,6863_DPTO_GINECOBSTETRICIA,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
